Invoice_Number__c,Invoice_Plant__c,Invoice_Customer_Code__c,Invoice_Customer_Name__c,Invoice_Sales_Org__c,Invoice_Division__c,Invoice_Sales_Group__c,Invoice_Sales_Office__c,Customer_Group__c,Invoice_District__c,Invoice_City__c,Invoice_Date__c,SO_Customer_Ref__c,SO_Customer_Ref_Date__c,Sales_Order_Number__c,Quotation_Number__c,City_Code_Diag__c
9200029367,3200,3020000666,Diagnostic Links,3000,30,Z09,3000,5,1000,Rawalpindi,2022-01-14,DL/PO/MD/05,2022-01-06,3000026261,,RWP
9200029368,3300,3020001506,Sysmed & Company,3000,30,Z07,2000,5,2000,Lahore,2022-01-14,937,2022-01-03,3000026179,,LHR
9200029369,3300,3020001506,Sysmed & Company,3000,30,Z07,2000,5,2000,Lahore,2022-01-14,933,2021-12-23,3000026247,2900014989,LHR
2800001507,3300,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-01-17,AMS-4512-21,2021-12-27,3000026292,2900015000,MLT
2800001508,3300,3020001433,GAK Scientific,3000,30,Z02,1000,5,3000,Hyderabad,2022-01-17,,,4300000481,9200029013,HYD
9200029377,3200,3020001506,Sysmed & Company,3000,30,Z07,2000,5,2000,Lahore,2022-01-17,937,2022-01-03,3000026179,,LHR
9200029378,3200,3020001506,Sysmed & Company,3000,30,Z07,2000,5,2000,Lahore,2022-01-17,933,2022-12-23,3000026246,2900014989,LHR
9200029380,3200,3020001648,Pak Red Crescent Teaching Hospital,3000,30,Z07,2000,6,2000,Kasur,2022-01-17,921,2022-01-13,3000026314,,LHR
9200029381,3200,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2022-01-17,822,2022-01-12,3000026293,,LHR
9200029382,3300,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2022-01-17,822,2022-01-12,3000026293,,LHR
9200029383,3300,3020001613,SS Diagnostics,3000,30,Z04,4000,5,3000,Quetta,2022-01-17,22122022,2022-01-13,3000026283,2900014733,QTA
9200029385,3300,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-01-17,AMS-4512-21,2021-12-27,3000026292,2900015000,MLT
9200029386,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-01-17,AMS-4512-21,2021-12-27,3000026292,2900015000,MLT
9200029387,3300,3020001648,Pak Red Crescent Teaching Hospital,3000,30,Z07,2000,6,2000,Kasur,2022-01-17,921,2022-01-13,3000026314,,LHR
9200029389,3300,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-01-17,AMS-4512-21,2021-12-27,3000026292,2900015000,MLT
9200029391,3300,3020001556,Khurram Traders,3000,30,Z01,1000,5,3000,Karachi,2022-01-17,KT-13.01.2022-01,2022-01-14,3000026298,2900015033,KHI
9200029394,3300,3020000629,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2022-01-17,17293,2021-12-24,3000026030,2900014806,LHR
9200029395,3300,3020000022,Dr. Essa Laboratory & Diag Centre,3000,30,Z01,1000,10,3000,Karachi,2022-01-17,P-7153,2022-01-14,3000026302,2900015042,KHI
9200029398,3200,3020000022,Dr. Essa Laboratory & Diag Centre,3000,30,Z01,1000,10,3000,Karachi,2022-01-18,P-7153,2022-01-14,3000026305,2900015042,KHI
9200029399,3200,3020000629,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2022-01-18,17293,2021-12-24,3000026030,2900014806,LHR
9200029400,3200,3020000629,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2022-01-18,17294,2022-01-01,3000026082,2900014907,LHR
9200029401,3200,3020000629,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2022-01-18,G01220000100,2022-01-05,3000026318,,LHR
9200029404,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-01-18,0989,2022-01-17,3000026315,2900014872,KHI
9200029405,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-01-18,0988,2022-01-17,3000026316,2900014902,KHI
9200029406,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-01-18,0992,2022-01-17,3000026319,2900014949,KHI
9200029408,3300,3020000233,Ali Traders,3000,30,Z08,2000,5,2000,Gujranwala,2022-01-18,220,2021-12-09,3000025598,,GRW
9200029409,3300,3020000533,Alwin Scientific,3000,30,Z09,3000,5,1000,Rawalpindi,2022-01-18,18157,2021-12-22,3000026052,2900014810,RWP
9200029410,3300,3020001591,Karachi XRays & Ultrasound Hospital,3000,30,Z01,1000,10,3000,Karachi,2022-01-18,KX/2021-22,2022-01-17,3000026331,2900015075,KHI
9200029412,3300,3020001320,Vital Solution,3000,30,Z04,4000,5,3000,Quetta,2022-01-19,VS-38 -02,2022-01-03,3000026060,2900014886,QTA
9200029413,3300,3020001656,M.Z Traders,3000,30,Z09,3000,5,1000,Peshawar,2022-01-19,1540,2022-01-17,3000026335,,PWR
9200029416,3300,3020000233,Ali Traders,3000,30,Z08,2000,5,2000,Gujranwala,2022-01-19,226,2021-12-28,3000026024,2900014843,GRW
9200029417,3300,3020001773,Care Diagnostics International,3000,30,Z09,3000,5,1000,Swat,2022-01-19,CDI009,2022-01-18,3000026349,2900015091,PWR
9200029418,3300,3020001634,Al-Mairaj Traders,3000,30,Z04,4000,5,3000,Quetta,2022-01-19,AMT-078,2022-01-18,3000026348,2900015089,QTA
9200029422,3200,3020001345,Advance Scientific,3000,30,Z08,2000,5,2000,Gujranwala,2022-01-19,41,2022-01-03,3000026084,2900014906,GRW
9200029423,3200,3020001773,Care Diagnostics International,3000,30,Z09,3000,5,1000,Swat,2022-01-19,CDI009,2022-01-18,3000026350,2900015091,PWR
9200029424,3200,3020001345,Advance Scientific,3000,30,Z08,2000,5,2000,Gujranwala,2022-01-19,40,2021-12-13,3000025738,,GRW
9200029425,3200,3020001598,MB Traders,3000,30,Z09,3000,5,1000,Rawalpindi,2022-01-19,MB0044,2021-08-25,3000023472,,RWP
9200029426,3200,3020001656,M.Z Traders,3000,30,Z09,3000,5,1000,Peshawar,2022-01-19,1540,2022-01-17,3000026335,,PWR
9200029427,3200,3020001656,M.Z Traders,3000,30,Z09,3000,5,1000,Peshawar,2022-01-19,251021,2021-10-25,3000024949,,PWR
9200029433,3300,3020000427,H.A Enterprises,3000,30,Z01,1000,5,3000,Karachi,2022-01-19,HA 0601220003,2022-01-06,3000026127,2900014950,KHI
9200029436,3300,3020000455,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2022-01-19,CC/22/290,2022-01-18,3000026352,2900015093,KHI
9200029437,3300,3020000455,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2022-01-19,CC/22/289,2022-01-18,3000026355,2900015092,KHI
9200029460,3300,3020001474,Small Efforts Trust,3000,30,Z09,3000,10,1000,Islamabad,2022-01-20,0001,2021-12-31,3000026294,,RWP
9200029461,3300,3020001474,Small Efforts Trust,3000,30,Z09,3000,10,1000,Islamabad,2022-01-20,0001,2021-12-31,3300000757,,RWP
9200029462,3200,3020001726,Medical Leaf,3000,30,Z01,1000,5,3000,Sukkur,2022-01-20,medical leaf-03.01.2022-01,2022-01-03,3000026034,2900014868,SKR
9200029463,3300,3020000533,Alwin Scientific,3000,30,Z09,3000,5,1000,Rawalpindi,2022-01-20,18156,2021-12-22,3000026346,,RWP
9200029464,3200,3020000594,Biocare Enterprises,3000,30,Z01,1000,5,3000,Karachi,2022-01-20,942,2022-01-20,3000026408,2900015125,KHI
9200029471,3300,3020001613,SS Diagnostics,3000,30,Z04,4000,5,3000,Quetta,2022-01-21,12012022,2022-01-17,3000026324,2900015009,QTA
9200029473,3200,3020001655,Junaid Zahid c/o Kashmir Marketing,3000,30,Z09,3000,5,1000,Bagh,2022-01-21,02,2022-01-17,3000026337,,RWP
9200029474,3200,3020001655,Junaid Zahid c/o Kashmir Marketing,3000,30,Z09,3000,5,1000,Bagh,2022-01-21,02,2022-01-14,3300000759,,RWP
9200029475,3200,3020001655,Junaid Zahid c/o Kashmir Marketing,3000,30,Z09,3000,5,1000,Bagh,2022-01-21,01,2022-01-14,3000026336,,RWP
9200029476,3200,3020001648,Pak Red Crescent Teaching Hospital,3000,30,Z07,2000,6,2000,Kasur,2022-01-21,921,2022-01-13,3000026314,,LHR
9200029477,3200,3020000629,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2022-01-21,17293,2021-12-24,3000026030,2900014806,LHR
9200029478,3200,3020000629,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2022-01-21,G01220000100,2022-01-05,3000026318,,LHR
9200029479,3200,3020000233,Ali Traders,3000,30,Z08,2000,5,2000,Gujranwala,2022-01-21,226,2021-12-28,3000026024,2900014843,GRW
9200029480,3200,3020000918,M.A.Traders,3000,30,Z08,2000,5,2000,Sialkot,2022-01-21,5346,2022-01-05,3000026187,,GRW
9200029481,3200,3020001506,Sysmed & Company,3000,30,Z07,2000,5,2000,Lahore,2022-01-21,937,2022-01-03,3000026179,,LHR
9200029482,3200,3020001506,Sysmed & Company,3000,30,Z07,2000,5,2000,Lahore,2022-01-21,931,2021-12-16,3000025776,,LHR
9200029483,3200,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2022-01-21,938,2022-01-08,3000026259,,RWP
9200029484,3200,3020001773,Care Diagnostics International,3000,30,Z09,3000,5,1000,Swat,2022-01-21,CDI008,2021-12-18,3000026037,2900014813,PWR
9200029485,3200,3020000533,Alwin Scientific,3000,30,Z09,3000,5,1000,Rawalpindi,2022-01-21,18156,2021-12-22,3000026345,,RWP
9200029486,3200,3020000533,Alwin Scientific,3000,30,Z09,3000,5,1000,Rawalpindi,2022-01-21,18157,2021-12-22,3000026052,2900014810,RWP
9200029487,3200,3020001669,Aria International Company,3000,30,Z10,3000,5,1000,Peshawar,2022-01-21,2130/AIC-12/21,2021-12-22,3000026095,2900014856,PWR
9200029488,3200,3020000472,Affan Medical Corporation,3000,30,Z06,2000,5,2000,Faisalabad,2022-01-21,12122,,3000026353,2900015045,FSD
9200029489,3200,3020000483,Ahmed Diagnostic & Surgical Centre,3000,30,Z05,5000,5,2000,Bhakkar,2022-01-21,22,2022-01-17,3000026357,2900015083,FSD
9200029490,3200,3020001572,Novo Diagnostica,3000,30,Z06,2000,5,2000,Sargodha,2022-01-21,NDK-055,2022-01-11,3000026253,,FSD
9200029491,3300,3020001572,Novo Diagnostica,3000,30,Z06,2000,5,2000,Sargodha,2022-01-21,NDK-055,2022-01-11,3000026253,,FSD
9200029498,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-01-21,0997,2022-01-20,3000026409,2900015128,KHI
9200029500,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-01-21,0995,2022-01-21,3000026421,2900015003,KHI
2800001513,3200,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2022-01-24,Due to Short Expiry (92-29059),,4300000486,9200029059,LHR
9200029511,3300,3020000483,Ahmed Diagnostic & Surgical Centre,3000,30,Z05,5000,5,2000,Bhakkar,2022-01-24,22,2022-01-17,3000026357,2900015083,FSD
9200029514,3300,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2022-01-24,943,2022-01-19,3000026418,,RWP
9200029521,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-01-24,AMS-0031-22,2022-01-18,3000026358,2900015099,MLT
9200029522,3200,3020000757,Gill Surgical Supplies,3000,30,Z08,2000,5,2000,Sialkot,2022-01-24,2900015036,2022-01-13,3000026291,2900015036,GRW
9200029523,3200,3020001460,Labex Services,3000,30,Z09,3000,5,1000,Rawalpindi,2022-01-24,LHR-21503,2021-08-12,3000025030,,RWP
9200029524,3200,3020000757,Gill Surgical Supplies,3000,30,Z08,2000,5,2000,Sialkot,2022-01-24,2900014802,2021-12-27,3000026025,2900014802,GRW
9200029525,3200,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2022-01-24,943,2022-01-19,3000026418,,RWP
9200029527,3200,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2022-01-24,945,2022-01-21,3000026436,,RWP
9200029542,3300,3020000978,I Labs Trade & Technologies,3000,30,Z01,1000,5,3000,Karachi,2022-01-25,670000001,2022-01-24,3000026449,2900015161,KHI
9200029545,3300,3020001434,GAK Scientific,3000,30,Z02,1000,5,3000,Hyderabad,2022-01-25,PO#035,2022-01-18,3000026342,2900015081,HYD
9200029548,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-01-25,0998,2022-01-24,3000026446,2900015152,KHI
9200029549,3300,3020001648,Pak Red Crescent Teaching Hospital,3000,30,Z07,2000,6,2000,Kasur,2022-01-25,921,2022-01-13,3000026314,,LHR
9200029550,3300,3020000533,Alwin Scientific,3000,30,Z09,3000,5,1000,Rawalpindi,2022-01-25,18157,2021-12-22,3000026052,2900014810,RWP
9200029555,3300,3020000455,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2022-01-25,CC/22/290,2022-01-24,3000026439,2900015093,KHI
9200029562,3300,3020001345,Advance Scientific,3000,30,Z08,2000,5,2000,Gujranwala,2022-01-26,43,2022-01-10,3000026361,2900015103,GRW
9200029563,3300,3020001345,Advance Scientific,3000,30,Z08,2000,5,2000,Gujranwala,2022-01-26,41,2022-01-03,3000026441,,GRW
9200029564,3300,3020000506,Ali Traders,3000,30,Z08,2000,5,2000,Gujranwala,2022-01-26,229,2022-01-24,3000026444,,GRW
9200029565,3200,3020001345,Advance Scientific,3000,30,Z08,2000,5,2000,Gujranwala,2022-01-26,43,2022-01-10,3000026361,2900015103,GRW
9200029567,3200,3020001506,Sysmed & Company,3000,30,Z07,2000,5,2000,Lahore,2022-01-26,933,2022-12-23,3000026246,2900014989,LHR
9200029568,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-01-26,AMS-8890-22,2022-01-20,3000026470,,MLT
9200029569,3300,3020001716,M.A Enterprises,3000,30,Z01,1000,5,3000,Nawab Shah,2022-01-26,MA0019,2022-01-24,3000026442,2900015145,SKR
9200029573,3300,3020000427,H.A Enterprises,3000,30,Z01,1000,5,3000,Karachi,2022-01-26,HA 1901220004,2022-01-20,3000026385,2900015118,KHI
9200029576,3300,3020001773,Care Diagnostics International,3000,30,Z09,3000,5,1000,Swat,2022-01-26,CDI008,2021-12-18,3000026037,2900014813,PWR
9200029577,3300,3020001773,Care Diagnostics International,3000,30,Z09,3000,5,1000,Swat,2022-01-26,CDI007,2021-12-16,3000026032,,PWR
9200029578,3300,3020000534,Amer Trading Corporation,3000,30,Z07,2000,5,2000,Lahore,2022-01-26,2900014844,2021-12-30,3000026021,2900014844,LHR
9200029579,3300,3020000533,Alwin Scientific,3000,30,Z09,3000,5,1000,Rawalpindi,2022-01-26,18157,2021-12-22,3000026052,2900014810,RWP
9200029580,3300,3020000506,Ali Traders,3000,30,Z08,2000,5,2000,Gujranwala,2022-01-26,227,2022-01-05,3000026135,,GRW
9200029581,3300,3020000666,Diagnostic Links,3000,30,Z09,3000,5,1000,Rawalpindi,2022-01-26,DL/PO/MD/05,2022-01-06,3000026261,,RWP
9200029602,3300,3020000709,Eastern Scientific,3000,30,Z01,1000,5,3000,Karachi,2022-01-27,Es-135/01-22,2022-01-27,3000026507,2900014927,KHI
9200029603,3300,3020000709,Eastern Scientific,3000,30,Z01,1000,5,3000,Karachi,2022-01-27,PO00033,2022-01-25,3000026452,2900015163,KHI
9200029613,3300,3020000093,Hira Medical Centre (Private) Limit,3000,30,Z03,1000,6,3000,Sukkur,2022-01-28,HMC-24.01.2022-01,2022-01-24,3000026443,2900015149,SKR
9200029614,3200,3020000629,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2022-01-28,17293,2021-12-24,3000026435,2900014806,LHR
9200029615,3200,3020001345,Advance Scientific,3000,30,Z08,2000,5,2000,Gujranwala,2022-01-28,43,2022-01-10,3000026361,2900015103,GRW
9200029616,3200,3020001648,Pak Red Crescent Teaching Hospital,3000,30,Z07,2000,6,2000,Kasur,2022-01-28,921,2022-01-13,3000026314,,LHR
9200029617,3200,3020000629,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2022-01-28,G01220000100,2022-01-05,3000026318,,LHR
9200029618,3200,3020000918,M.A.Traders,3000,30,Z08,2000,5,2000,Sialkot,2022-01-28,5346,2022-01-05,3000026187,,GRW
9200029619,3200,3020001506,Sysmed & Company,3000,30,Z07,2000,5,2000,Lahore,2022-01-28,937,2022-01-03,3000026179,,LHR
9200029620,3200,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2022-01-28,822,2022-01-12,3000026293,,LHR
9200029621,3200,3020000629,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2022-01-28,G01210004875,2021-12-07,3000026094,,LHR
9200029622,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-01-28,AMS-4512-21,2021-12-27,3000026292,2900015000,MLT
9200029623,3200,3020000506,Ali Traders,3000,30,Z08,2000,5,2000,Gujranwala,2022-01-28,227,2022-01-05,3000026135,,GRW
9200029624,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-01-28,AMS-9712-21,2021-12-23,3000026027,2900014803,MLT
9200029629,3300,3020000949,Medi Links,3000,30,Z09,3000,5,1000,Abbottabad,2022-01-28,24-01MED/2022,2022-01-24,3000026457,,RWP
9200029630,3300,3020000252,Bio Diagnostic,3000,30,Z08,2000,5,2000,Gujranwala,2022-01-28,BD-26/21,2022-01-26,3000026499,,GRW
9200029634,3300,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-01-28,AMS-0039-22,2022-01-26,3000026500,,MLT
9200029636,3200,3020001726,Medical Leaf,3000,30,Z01,1000,5,3000,Sukkur,2022-01-28,medical leaf-03.01.2022-01,2022-01-03,3000026034,2900014868,SKR
9200029637,3200,3020000159,Pakistan Rangers Hospital,3000,30,Z07,2000,6,2000,Lahore,2022-01-28,700/1/5076/Med,2021-12-31,3000026506,,LHR
9200029638,3200,3020001173,Royal Medical Company,3000,30,Z07,2000,5,2000,Lahore,2022-01-28,1396,2022-01-18,3000026359,,LHR
9200029639,3200,3020001173,Royal Medical Company,3000,30,Z07,2000,5,2000,Lahore,2022-01-28,1394,2021-12-07,3000026129,,LHR
9200029640,3200,3020000949,Medi Links,3000,30,Z09,3000,5,1000,Abbottabad,2022-01-28,24-01MED/2022,2022-01-24,3000026457,,RWP
9200029641,3200,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2022-01-28,AMS-0039-22,2022-01-26,3000026500,,MLT
9200029642,3200,3020000252,Bio Diagnostic,3000,30,Z08,2000,5,2000,Gujranwala,2022-01-28,BD-26/21,2022-01-26,3000026499,,GRW
9200029643,3200,3020000472,Affan Medical Corporation,3000,30,Z06,2000,5,2000,Faisalabad,2022-01-28,26122,2022-01-26,3000026502,,FSD
9200029644,3200,3020000666,Diagnostic Links,3000,30,Z09,3000,5,1000,Rawalpindi,2022-01-28,DL/PO/MD/07,2022-01-19,3000026493,,RWP
9200029645,3200,3020001648,Pak Red Crescent Teaching Hospital,3000,30,Z07,2000,6,2000,Kasur,2022-01-28,921,2022-01-13,3000026314,,LHR
9200029646,3300,3020001693,Tayyaba Traders,3000,30,Z02,1000,5,3000,Hyderabad,2022-01-28,P.O/TT/2022/Jan. 15,2022-01-26,3000026481,2900015185,HYD
9200029661,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-01-28,0990,2022-01-27,3000026490,2900014876,KHI
9200029662,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-01-28,0995,2022-01-27,3000026491,2900015003,KHI
9200029663,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-01-28,0998,2022-01-27,3000026492,2900015152,KHI
9200029664,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-01-28,0988,2022-01-27,3000026494,2900014902,KHI
9200029665,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-01-28,0991,2022-01-27,3000026496,2900014921,KHI
9200029684,3300,3020000455,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2022-01-28,CC/22/290,2022-01-27,3000026504,2900015093,KHI
9200029714,3300,3020000427,H.A Enterprises,3000,30,Z01,1000,5,3000,Karachi,2022-01-31,HA 1901220004,2022-01-28,3000026525,2900015118,KHI
9200029715,3300,3020000427,H.A Enterprises,3000,30,Z01,1000,5,3000,Karachi,2022-01-31,HA 0401220002,2022-01-28,3000026526,2900014912,KHI
9200029733,3200,3020001579,Akber Trading Company,3000,30,Z07,2000,5,2000,Lahore,2022-01-31,ATC/RANGER/3RDQ,2022-01-25,3000026503,,LHR
9200029734,3200,3020000470,Adnan Enterprises,3000,30,Z07,2000,5,2000,Sahiwal,2022-01-31,LHR-22014,2022-01-28,3000026539,,LHR
9200029736,3200,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2022-01-31,FDS/1001-22,2022-01-24,3000026495,,RWP
9200029737,3300,3020000709,Eastern Scientific,3000,30,Z01,1000,5,3000,Karachi,2022-01-31,PO00018,2022-01-28,3000026540,2900014958,KHI
9200029752,3300,3020000470,Adnan Enterprises,3000,30,Z07,2000,5,2000,Sahiwal,2022-01-31,LHR-22014,2022-01-28,3000026539,,LHR
9200029769,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2022-01-31,FDS/1001-22,2022-01-24,3000026495,,RWP
9200029786,3300,3020001794,Healthy Tails,3000,30,Z01,1000,6,3000,Karachi,2022-02-01,HT-27.12.2021-01,2021-12-27,3000025918,2900014799,KHI
9200029789,3300,3020000455,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2022-02-01,CC/22/304,2022-02-01,3000026633,2900015245,KHI
9200029808,3300,3020001640,Knight's Int. Nest of Goods & Servi,3000,30,Z04,4000,5,3000,Quetta,2022-02-02,001/JAN/2022,2022-01-31,3000026614,2900015232,QTA
9200029815,3300,3020001640,Knight's Int. Nest of Goods & Servi,3000,30,Z04,4000,5,3000,Quetta,2022-02-02,003/FEB/2022,2022-02-01,3000026632,2900015248,QTA
9200029816,3300,3020001641,Profex-D,3000,30,Z07,2000,5,2000,Lahore,2022-02-02,052,2022-01-24,3000026454,,LHR
9200029818,3300,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2022-02-02,940,2022-01-14,3000026505,,RWP
9200029819,3200,3020001460,Labex Services,3000,30,Z09,3000,5,1000,Rawalpindi,2022-02-02,04,2021-12-20,3000025790,,RWP
9200029820,3200,3020001641,Profex-D,3000,30,Z07,2000,5,2000,Lahore,2022-02-02,052,2022-01-24,3000026454,,LHR
9200029821,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-02-02,1000,2022-02-02,3000026657,2900015262,KHI
9200029822,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-02-02,0999,2022-02-02,3000026656,2900015261,KHI
9200029824,3300,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2022-02-03,950,2022-02-02,3000026671,2900015279,RWP
9200029830,3300,3020000455,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2022-02-03,CC/22/0202,2022-02-02,3000026654,2900015260,KHI
9200029831,3300,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2022-02-03,944,2022-01-20,3000026648,,RWP
9200029832,3300,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2022-02-03,947,2022-01-31,3000026650,,RWP
9200029833,3300,3020001575,Mahesh Pathology Lab,3000,30,Z02,1000,10,3000,Hyderabad,2022-02-03,MPL-31.01.2022 -01,2022-01-31,3000026592,2900015220,HYD
9200029836,3200,3020001169,Rose International Scientific,3000,30,Z09,3000,5,1000,Rawalpindi,2022-02-03,311221,2021-12-31,3000026668,2900015274,RWP
9200029838,3200,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2022-02-03,944,2022-01-20,3000026647,,RWP
9200029839,3200,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2022-02-03,947,2022-01-31,3000026649,,RWP
9200029840,3200,3020001640,Knight's Int. Nest of Goods & Servi,3000,30,Z04,4000,5,3000,Quetta,2022-02-03,001/JAN/2022,2022-01-31,3000026619,2900015232,QTA
9200029845,3200,3020001641,Profex-D,3000,30,Z07,2000,5,2000,Lahore,2022-02-03,052,2022-01-24,3000026454,,LHR
9200029846,3300,3020001641,Profex-D,3000,30,Z07,2000,5,2000,Lahore,2022-02-03,052,2022-01-24,3000026454,,LHR
9200029867,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2022-02-04,1001,2022-02-04,3000026733,2900015315,KHI
9200029882,3200,3020000233,Ali Traders,3000,30,Z08,2000,5,2000,Gujranwala,2022-02-07,220,2021-12-09,3000025598,,GRW
9200029883,3200,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2022-02-07,821-SMCH,2021-12-20,3000026130,,LHR
9200029884,3200,3020001506,Sysmed & Company,3000,30,Z07,2000,5,2000,Lahore,2022-02-07,916,2021-11-04,3000024776,,LHR
9200029885,3200,3020001671,Bio Systems  International,3000,30,Z09,3000,5,1000,Rawalpindi,2022-02-07,3,2021-10-29,3000024699,,RWP
9200029886,3200,3020000533,Alwin Scientific,3000,30,Z09,3000,5,1000,Rawalpindi,2022-02-07,18151,2021-11-17,3000025099,,RWP
9200029887,3200,3020001331,Zafar Enterprises,3000,30,Z10,3000,5,1000,Peshawar,2022-02-07,ZE0026,2021-10-04,3000023994,,PWR
9200029897,3200,3020001169,Rose International Scientific,3000,30,Z09,3000,5,1000,Rawalpindi,2022-02-07,301221,2021-12-30,3000026659,2900014931,RWP
9200029898,3200,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2022-02-07,938,2022-01-08,3000026475,,RWP
9200029899,3200,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2022-02-07,938,2022-01-08,3000026259,,RWP
9200029900,3300,3020000255,Bio Scientific Services,3000,30,Z01,1000,5,3000,Karachi,2022-02-07,BSS/1970/02/2022,2022-02-02,3000026653,2900015263,KHI
9200029913,3300,3020000837,Iqra Medical Centre,3000,30,Z07,2000,10,2000,Lahore,2022-02-08,LHR-22015,2022-02-07,3000026765,,LHR
9200029914,3300,3020000837,Iqra Medical Centre,3000,30,Z07,2000,10,2000,Lahore,2022-02-08,LHR-22015,2022-02-07,3300000767,,LHR
